provincia,periodo,anio,area,sexo,poblacion_15_mas,pea,ocupados,desocupados,tasa_desempleo,tasa_participacion,tasa_actividad_total,tasa_actividad_urbana,tasa_actividad_rural,pct_jovenes_pea,pct_mayores_pea,pct_sector_primario,pct_sector_secundario,pct_sector_terciario,pct_sin_educacion,pct_primaria,pct_secundaria,pct_universitaria,pct_subempleo,pct_microempresa,pct_empresa_grande,mediana_salario,empleo_informal_pct,pib_crecimiento,inflacion,indice_gini,gasto_educacion_pib,desempleo_juvenil_nacional,exportaciones_pib,pib_per_capita,poblacion_total_nacional
Bocas del Toro,2024-10,2024,rural,hombres,31337.0,25075.0,23639.0,1436.0,5.726819541375872,80.01723202603951,68.12204974373603,67.51866930831028,68.56373314633602,22.022611538097873,11.513784393446166,28.320979790375816,15.416353002490009,56.26266720713417,5.037060973885646,18.29014602225678,48.15502999212328,28.059297558217033,11.988785803057892,25.703055001589643,56.19526575912599,609.6143174250832,65.83403724709385,2.74788545546916,0.693225551004538,49.7,,16.75,44.3578422197701,19161.2188501596,4515577.0
Bocas del Toro,2024-10,2024,rural,mujeres,31409.0,17946.0,16427.0,1519.0,8.464281734091163,57.136489541214296,68.12204974373603,67.51866930831028,68.56373314633602,22.022611538097873,11.513784393446166,28.320979790375816,15.416353002490009,56.26266720713417,5.037060973885646,18.29014602225678,48.15502999212328,28.059297558217033,11.988785803057892,25.703055001589643,56.19526575912599,609.6143174250832,65.83403724709385,2.74788545546916,0.693225551004538,49.7,,16.75,44.3578422197701,19161.2188501596,4515577.0
Bocas del Toro,2024-10,2024,rural,total,62746.0,43021.0,40066.0,2955.0,6.8687385230468845,68.56373314633602,68.12204974373603,67.51866930831028,68.56373314633602,22.022611538097873,11.513784393446166,28.320979790375816,15.416353002490009,56.26266720713417,5.037060973885646,18.29014602225678,48.15502999212328,28.059297558217033,11.988785803057892,25.703055001589643,56.19526575912599,609.6143174250832,65.83403724709385,2.74788545546916,0.693225551004538,49.7,,16.75,44.3578422197701,19161.2188501596,4515577.0
Bocas del Toro,2024-10,2024,total,hombres,53298.0,41985.0,39656.0,2329.0,5.547219244968441,78.77406281661601,68.12204974373603,67.51866930831028,68.56373314633602,22.022611538097873,11.513784393446166,28.320979790375816,15.416353002490009,56.26266720713417,5.037060973885646,18.29014602225678,48.15502999212328,28.059297558217033,11.988785803057892,25.703055001589643,56.19526575912599,609.6143174250832,65.83403724709385,2.74788545546916,0.693225551004538,49.7,,16.75,44.3578422197701,19161.2188501596,4515577.0
Bocas del Toro,2024-10,2024,total,mujeres,55379.0,32048.0,29420.0,2628.0,8.200199700449327,57.870311851062674,68.12204974373603,67.51866930831028,68.56373314633602,22.022611538097873,11.513784393446166,28.320979790375816,15.416353002490009,56.26266720713417,5.037060973885646,18.29014602225678,48.15502999212328,28.059297558217033,11.988785803057892,25.703055001589643,56.19526575912599,609.6143174250832,65.83403724709385,2.74788545546916,0.693225551004538,49.7,,16.75,44.3578422197701,19161.2188501596,4515577.0
Bocas del Toro,2024-10,2024,total,total,108677.0,74033.0,69076.0,4957.0,6.695662744992098,68.12204974373603,68.12204974373603,67.51866930831028,68.56373314633602,22.022611538097873,11.513784393446166,28.320979790375816,15.416353002490009,56.26266720713417,5.037060973885646,18.29014602225678,48.15502999212328,28.059297558217033,11.988785803057892,25.703055001589643,56.19526575912599,609.6143174250832,65.83403724709385,2.74788545546916,0.693225551004538,49.7,,16.75,44.3578422197701,19161.2188501596,4515577.0
Bocas del Toro,2024-10,2024,urbana,hombres,21961.0,16910.0,16017.0,893.0,5.280898876404494,77.00013660580119,68.12204974373603,67.51866930831028,68.56373314633602,22.022611538097873,11.513784393446166,28.320979790375816,15.416353002490009,56.26266720713417,5.037060973885646,18.29014602225678,48.15502999212328,28.059297558217033,11.988785803057892,25.703055001589643,56.19526575912599,609.6143174250832,65.83403724709385,2.74788545546916,0.693225551004538,49.7,,16.75,44.3578422197701,19161.2188501596,4515577.0
Bocas del Toro,2024-10,2024,urbana,mujeres,23970.0,14102.0,12993.0,1109.0,7.864132747128067,58.83187317480184,68.12204974373603,67.51866930831028,68.56373314633602,22.022611538097873,11.513784393446166,28.320979790375816,15.416353002490009,56.26266720713417,5.037060973885646,18.29014602225678,48.15502999212328,28.059297558217033,11.988785803057892,25.703055001589643,56.19526575912599,609.6143174250832,65.83403724709385,2.74788545546916,0.693225551004538,49.7,,16.75,44.3578422197701,19161.2188501596,4515577.0
Bocas del Toro,2024-10,2024,urbana,total,45931.0,31012.0,29010.0,2002.0,6.45556558751451,67.51866930831028,68.12204974373603,67.51866930831028,68.56373314633602,22.022611538097873,11.513784393446166,28.320979790375816,15.416353002490009,56.26266720713417,5.037060973885646,18.29014602225678,48.15502999212328,28.059297558217033,11.988785803057892,25.703055001589643,56.19526575912599,609.6143174250832,65.83403724709385,2.74788545546916,0.693225551004538,49.7,,16.75,44.3578422197701,19161.2188501596,4515577.0
Chiriquí,2024-10,2024,rural,hombres,93980.0,73411.0,68907.0,4504.0,6.135320319843076,78.11342838901894,61.64053957360181,62.00828616328964,61.25558873126131,14.55478122253786,18.012303038973247,17.37185159896322,15.87508366537444,66.7,0.6431410071707776,15.21411757030787,45.54558255092665,38.13287956464301,12.866635853216849,27.961690294521013,54.53980617834926,679.4538052360999,54.544075680291215,2.74788545546916,0.693225551004538,49.7,,16.75,44.3578422197701,19161.2188501596,4515577.0
Chiriquí,2024-10,2024,rural,mujeres,99937.0,45374.0,39078.0,6296.0,13.87578789615198,45.402603640293385,61.64053957360181,62.00828616328964,61.25558873126131,14.55478122253786,18.012303038973247,17.37185159896322,15.87508366537444,66.7,0.6431410071707776,15.21411757030787,45.54558255092665,38.13287956464301,12.866635853216849,27.961690294521013,54.53980617834926,679.4538052360999,54.544075680291215,2.74788545546916,0.693225551004538,49.7,,16.75,44.3578422197701,19161.2188501596,4515577.0
Chiriquí,2024-10,2024,rural,total,193917.0,118785.0,107985.0,10800.0,9.092057077913877,61.25558873126131,61.64053957360181,62.00828616328964,61.25558873126131,14.55478122253786,18.012303038973247,17.37185159896322,15.87508366537444,66.7,0.6431410071707776,15.21411757030787,45.54558255092665,38.13287956464301,12.866635853216849,27.961690294521013,54.53980617834926,679.4538052360999,54.544075680291215,2.74788545546916,0.693225551004538,49.7,,16.75,44.3578422197701,19161.2188501596,4515577.0
Chiriquí,2024-10,2024,total,hombres,192295.0,144941.0,134909.0,10032.0,6.921436998502839,75.37429470345043,61.64053957360181,62.00828616328964,61.25558873126131,14.55478122253786,18.012303038973247,17.37185159896322,15.87508366537444,66.7,0.6431410071707776,15.21411757030787,45.54558255092665,38.13287956464301,12.866635853216849,27.961690294521013,54.53980617834926,679.4538052360999,54.544075680291215,2.74788545546916,0.693225551004538,49.7,,16.75,44.3578422197701,19161.2188501596,4515577.0
Chiriquí,2024-10,2024,total,mujeres,204611.0,99714.0,87704.0,12010.0,12.044447118759653,48.73345030325838,61.64053957360181,62.00828616328964,61.25558873126131,14.55478122253786,18.012303038973247,17.37185159896322,15.87508366537444,66.7,0.6431410071707776,15.21411757030787,45.54558255092665,38.13287956464301,12.866635853216849,27.961690294521013,54.53980617834926,679.4538052360999,54.544075680291215,2.74788545546916,0.693225551004538,49.7,,16.75,44.3578422197701,19161.2188501596,4515577.0
Chiriquí,2024-10,2024,total,total,396906.0,244655.0,222613.0,22042.0,9.009421430177188,61.64053957360181,61.64053957360181,62.00828616328964,61.25558873126131,14.55478122253786,18.012303038973247,17.37185159896322,15.87508366537444,66.7,0.6431410071707776,15.21411757030787,45.54558255092665,38.13287956464301,12.866635853216849,27.961690294521013,54.53980617834926,679.4538052360999,54.544075680291215,2.74788545546916,0.693225551004538,49.7,,16.75,44.3578422197701,19161.2188501596,4515577.0
Chiriquí,2024-10,2024,urbana,hombres,98315.0,71530.0,66002.0,5528.0,7.7282259191947436,72.75593754767839,61.64053957360181,62.00828616328964,61.25558873126131,14.55478122253786,18.012303038973247,17.37185159896322,15.87508366537444,66.7,0.6431410071707776,15.21411757030787,45.54558255092665,38.13287956464301,12.866635853216849,27.961690294521013,54.53980617834926,679.4538052360999,54.544075680291215,2.74788545546916,0.693225551004538,49.7,,16.75,44.3578422197701,19161.2188501596,4515577.0
Chiriquí,2024-10,2024,urbana,mujeres,104674.0,54340.0,48626.0,5714.0,10.515274199484725,51.91356019641936,61.64053957360181,62.00828616328964,61.25558873126131,14.55478122253786,18.012303038973247,17.37185159896322,15.87508366537444,66.7,0.6431410071707776,15.21411757030787,45.54558255092665,38.13287956464301,12.866635853216849,27.961690294521013,54.53980617834926,679.4538052360999,54.544075680291215,2.74788545546916,0.693225551004538,49.7,,16.75,44.3578422197701,19161.2188501596,4515577.0
Chiriquí,2024-10,2024,urbana,total,202989.0,125870.0,114628.0,11242.0,8.931437197108128,62.00828616328964,61.64053957360181,62.00828616328964,61.25558873126131,14.55478122253786,18.012303038973247,17.37185159896322,15.87508366537444,66.7,0.6431410071707776,15.21411757030787,45.54558255092665,38.13287956464301,12.866635853216849,27.961690294521013,54.53980617834926,679.4538052360999,54.544075680291215,2.74788545546916,0.693225551004538,49.7,,16.75,44.3578422197701,19161.2188501596,4515577.0
Coclé,2024-10,2024,rural,hombres,73196.0,61219.0,59891.0,1328.0,2.1692611770855454,83.63708399366085,69.17015578605559,64.45079508128684,71.96647134044377,16.57747529962559,18.993615216323615,34.04369106208409,17.40128216410888,48.555026773807036,0.6671456430257622,23.93513291593965,48.10120086215745,27.057374525300215,19.136643266625754,33.33981948539868,50.82099717103983,647.5801522475969,57.15079406677499,2.74788545546916,0.693225551004538,49.7,,16.75,44.3578422197701,19161.2188501596,4515577.0
Coclé,2024-10,2024,rural,mujeres,69130.0,41208.0,37261.0,3947.0,9.578237235488254,59.609431505858524,69.17015578605559,64.45079508128684,71.96647134044377,16.57747529962559,18.993615216323615,34.04369106208409,17.40128216410888,48.555026773807036,0.6671456430257622,23.93513291593965,48.10120086215745,27.057374525300215,19.136643266625754,33.33981948539868,50.82099717103983,647.5801522475969,57.15079406677499,2.74788545546916,0.693225551004538,49.7,,16.75,44.3578422197701,19161.2188501596,4515577.0
Coclé,2024-10,2024,rural,total,142326.0,102427.0,97152.0,5275.0,5.15000927489822,71.96647134044377,69.17015578605559,64.45079508128684,71.96647134044377,16.57747529962559,18.993615216323615,34.04369106208409,17.40128216410888,48.555026773807036,0.6671456430257622,23.93513291593965,48.10120086215745,27.057374525300215,19.136643266625754,33.33981948539868,50.82099717103983,647.5801522475969,57.15079406677499,2.74788545546916,0.693225551004538,49.7,,16.75,44.3578422197701,19161.2188501596,4515577.0
Coclé,2024-10,2024,total,hombres,113677.0,90870.0,88539.0,2331.0,2.5652030373060417,79.93701452360635,69.17015578605559,64.45079508128684,71.96647134044377,16.57747529962559,18.993615216323615,34.04369106208409,17.40128216410888,48.555026773807036,0.6671456430257622,23.93513291593965,48.10120086215745,27.057374525300215,19.136643266625754,33.33981948539868,50.82099717103983,647.5801522475969,57.15079406677499,2.74788545546916,0.693225551004538,49.7,,16.75,44.3578422197701,19161.2188501596,4515577.0
Coclé,2024-10,2024,total,mujeres,112980.0,65909.0,59180.0,6729.0,10.20953132349148,58.336873782970436,69.17015578605559,64.45079508128684,71.96647134044377,16.57747529962559,18.993615216323615,34.04369106208409,17.40128216410888,48.555026773807036,0.6671456430257622,23.93513291593965,48.10120086215745,27.057374525300215,19.136643266625754,33.33981948539868,50.82099717103983,647.5801522475969,57.15079406677499,2.74788545546916,0.693225551004538,49.7,,16.75,44.3578422197701,19161.2188501596,4515577.0
Coclé,2024-10,2024,total,total,226657.0,156779.0,147719.0,9060.0,5.778835175629389,69.17015578605559,69.17015578605559,64.45079508128684,71.96647134044377,16.57747529962559,18.993615216323615,34.04369106208409,17.40128216410888,48.555026773807036,0.6671456430257622,23.93513291593965,48.10120086215745,27.057374525300215,19.136643266625754,33.33981948539868,50.82099717103983,647.5801522475969,57.15079406677499,2.74788545546916,0.693225551004538,49.7,,16.75,44.3578422197701,19161.2188501596,4515577.0
Coclé,2024-10,2024,urbana,hombres,40481.0,29651.0,28648.0,1003.0,3.3826852382718964,73.24670833230404,69.17015578605559,64.45079508128684,71.96647134044377,16.57747529962559,18.993615216323615,34.04369106208409,17.40128216410888,48.555026773807036,0.6671456430257622,23.93513291593965,48.10120086215745,27.057374525300215,19.136643266625754,33.33981948539868,50.82099717103983,647.5801522475969,57.15079406677499,2.74788545546916,0.693225551004538,49.7,,16.75,44.3578422197701,19161.2188501596,4515577.0
Coclé,2024-10,2024,urbana,mujeres,43850.0,24701.0,21919.0,2782.0,11.26270191490223,56.33067274800456,69.17015578605559,64.45079508128684,71.96647134044377,16.57747529962559,18.993615216323615,34.04369106208409,17.40128216410888,48.555026773807036,0.6671456430257622,23.93513291593965,48.10120086215745,27.057374525300215,19.136643266625754,33.33981948539868,50.82099717103983,647.5801522475969,57.15079406677499,2.74788545546916,0.693225551004538,49.7,,16.75,44.3578422197701,19161.2188501596,4515577.0
Coclé,2024-10,2024,urbana,total,84331.0,54352.0,50567.0,3785.0,6.963865175154547,64.45079508128684,69.17015578605559,64.45079508128684,71.96647134044377,16.57747529962559,18.993615216323615,34.04369106208409,17.40128216410888,48.555026773807036,0.6671456430257622,23.93513291593965,48.10120086215745,27.057374525300215,19.136643266625754,33.33981948539868,50.82099717103983,647.5801522475969,57.15079406677499,2.74788545546916,0.693225551004538,49.7,,16.75,44.3578422197701,19161.2188501596,4515577.0
Colón,2024-10,2024,rural,hombres,35363.0,29165.0,27712.0,1453.0,4.9819989713697925,82.47320645872806,60.024681055070715,59.07436331868481,61.96041953139745,14.804023073509837,11.479071143321994,11.070332860488898,12.585834460462507,76.27585524362485,0.3802316630961986,9.723729237960104,61.42781626464123,28.46822283430246,8.100922181329677,14.150375729418844,67.1695050447097,757.6881391074878,46.698363891735944,2.74788545546916,0.693225551004538,49.7,,16.75,44.3578422197701,19161.2188501596,4515577.0
Colón,2024-10,2024,rural,mujeres,38815.0,16796.0,14282.0,2514.0,14.967849487973329,43.27193095452789,60.024681055070715,59.07436331868481,61.96041953139745,14.804023073509837,11.479071143321994,11.070332860488898,12.585834460462507,76.27585524362485,0.3802316630961986,9.723729237960104,61.42781626464123,28.46822283430246,8.100922181329677,14.150375729418844,67.1695050447097,757.6881391074878,46.698363891735944,2.74788545546916,0.693225551004538,49.7,,16.75,44.3578422197701,19161.2188501596,4515577.0
Colón,2024-10,2024,rural,total,74178.0,45961.0,41994.0,3967.0,8.631230826135202,61.96041953139745,60.024681055070715,59.07436331868481,61.96041953139745,14.804023073509837,11.479071143321994,11.070332860488898,12.585834460462507,76.27585524362485,0.3802316630961986,9.723729237960104,61.42781626464123,28.46822283430246,8.100922181329677,14.150375729418844,67.1695050447097,757.6881391074878,46.698363891735944,2.74788545546916,0.693225551004538,49.7,,16.75,44.3578422197701,19161.2188501596,4515577.0
Colón,2024-10,2024,total,hombres,105490.0,77556.0,71250.0,6306.0,8.130898963329724,73.51976490662622,60.024681055070715,59.07436331868481,61.96041953139745,14.804023073509837,11.479071143321994,11.070332860488898,12.585834460462507,76.27585524362485,0.3802316630961986,9.723729237960104,61.42781626464123,28.46822283430246,8.100922181329677,14.150375729418844,67.1695050447097,757.6881391074878,46.698363891735944,2.74788545546916,0.693225551004538,49.7,,16.75,44.3578422197701,19161.2188501596,4515577.0
Colón,2024-10,2024,total,mujeres,119784.0,57664.0,50002.0,7662.0,13.28731964483907,48.13998530688573,60.024681055070715,59.07436331868481,61.96041953139745,14.804023073509837,11.479071143321994,11.070332860488898,12.585834460462507,76.27585524362485,0.3802316630961986,9.723729237960104,61.42781626464123,28.46822283430246,8.100922181329677,14.150375729418844,67.1695050447097,757.6881391074878,46.698363891735944,2.74788545546916,0.693225551004538,49.7,,16.75,44.3578422197701,19161.2188501596,4515577.0
Colón,2024-10,2024,total,total,225274.0,135220.0,121252.0,13968.0,10.329832864960805,60.024681055070715,60.024681055070715,59.07436331868481,61.96041953139745,14.804023073509837,11.479071143321994,11.070332860488898,12.585834460462507,76.27585524362485,0.3802316630961986,9.723729237960104,61.42781626464123,28.46822283430246,8.100922181329677,14.150375729418844,67.1695050447097,757.6881391074878,46.698363891735944,2.74788545546916,0.693225551004538,49.7,,16.75,44.3578422197701,19161.2188501596,4515577.0
Colón,2024-10,2024,urbana,hombres,70127.0,48391.0,43538.0,4853.0,10.028724349569135,69.00480556704265,60.024681055070715,59.07436331868481,61.96041953139745,14.804023073509837,11.479071143321994,11.070332860488898,12.585834460462507,76.27585524362485,0.3802316630961986,9.723729237960104,61.42781626464123,28.46822283430246,8.100922181329677,14.150375729418844,67.1695050447097,757.6881391074878,46.698363891735944,2.74788545546916,0.693225551004538,49.7,,16.75,44.3578422197701,19161.2188501596,4515577.0
Colón,2024-10,2024,urbana,mujeres,80969.0,40868.0,35720.0,5148.0,12.596652637760593,50.47363805901024,60.024681055070715,59.07436331868481,61.96041953139745,14.804023073509837,11.479071143321994,11.070332860488898,12.585834460462507,76.27585524362485,0.3802316630961986,9.723729237960104,61.42781626464123,28.46822283430246,8.100922181329677,14.150375729418844,67.1695050447097,757.6881391074878,46.698363891735944,2.74788545546916,0.693225551004538,49.7,,16.75,44.3578422197701,19161.2188501596,4515577.0
Colón,2024-10,2024,urbana,total,151096.0,89259.0,79258.0,10001.0,11.204472378135538,59.07436331868481,60.024681055070715,59.07436331868481,61.96041953139745,14.804023073509837,11.479071143321994,11.070332860488898,12.585834460462507,76.27585524362485,0.3802316630961986,9.723729237960104,61.42781626464123,28.46822283430246,8.100922181329677,14.150375729418844,67.1695050447097,757.6881391074878,46.698363891735944,2.74788545546916,0.693225551004538,49.7,,16.75,44.3578422197701,19161.2188501596,4515577.0
Comarca Emberá,2024-10,2024,total,hombres,4379.0,4123.0,4026.0,97.0,2.352655833131215,94.15391641927381,81.48876059452157,,81.48876059452157,22.957491709375944,15.842628881519447,65.91614906832298,11.366459627329192,22.71739130434782,7.015945330296128,29.202733485193622,40.865603644646924,21.776765375854215,20.53191489361702,33.829787234042556,54.14893617021277,583.7209302325582,77.76765375854214,2.74788545546916,0.693225551004538,49.7,,16.75,44.3578422197701,19161.2188501596,4515577.0
Comarca Emberá,2024-10,2024,total,mujeres,3762.0,2511.0,2414.0,97.0,3.8630027877339703,66.74641148325358,81.48876059452157,,81.48876059452157,22.957491709375944,15.842628881519447,65.91614906832298,11.366459627329192,22.71739130434782,7.015945330296128,29.202733485193622,40.865603644646924,21.776765375854215,20.53191489361702,33.829787234042556,54.14893617021277,583.7209302325582,77.76765375854214,2.74788545546916,0.693225551004538,49.7,,16.75,44.3578422197701,19161.2188501596,4515577.0
Comarca Emberá,2024-10,2024,total,total,8141.0,6634.0,6440.0,194.0,2.9243292131444076,81.48876059452157,81.48876059452157,,81.48876059452157,22.957491709375944,15.842628881519447,65.91614906832298,11.366459627329192,22.71739130434782,7.015945330296128,29.202733485193622,40.865603644646924,21.776765375854215,20.53191489361702,33.829787234042556,54.14893617021277,583.7209302325582,77.76765375854214,2.74788545546916,0.693225551004538,49.7,,16.75,44.3578422197701,19161.2188501596,4515577.0
Comarca Kuna Yala,2024-10,2024,total,hombres,9831.0,7529.0,7299.0,230.0,3.054854562358879,76.58427423456413,59.883720930232556,,59.883720930232556,20.989366620434584,19.70257358606873,35.68943706514864,28.320683111954462,35.989879822896896,17.678878780427834,32.21047455126629,41.93508728792722,8.175559380378658,42.40944240944241,37.81033781033781,44.32234432234432,139.19413919413918,92.24459358687547,2.74788545546916,0.693225551004538,49.7,,16.75,44.3578422197701,19161.2188501596,4515577.0
Comarca Kuna Yala,2024-10,2024,total,mujeres,11841.0,5449.0,5349.0,100.0,1.8351991191044228,46.01807279790558,59.883720930232556,,59.883720930232556,20.989366620434584,19.70257358606873,35.68943706514864,28.320683111954462,35.989879822896896,17.678878780427834,32.21047455126629,41.93508728792722,8.175559380378658,42.40944240944241,37.81033781033781,44.32234432234432,139.19413919413918,92.24459358687547,2.74788545546916,0.693225551004538,49.7,,16.75,44.3578422197701,19161.2188501596,4515577.0
Comarca Kuna Yala,2024-10,2024,total,total,21672.0,12978.0,12648.0,330.0,2.542764678687009,59.883720930232556,59.883720930232556,,59.883720930232556,20.989366620434584,19.70257358606873,35.68943706514864,28.320683111954462,35.989879822896896,17.678878780427834,32.21047455126629,41.93508728792722,8.175559380378658,42.40944240944241,37.81033781033781,44.32234432234432,139.19413919413918,92.24459358687547,2.74788545546916,0.693225551004538,49.7,,16.75,44.3578422197701,19161.2188501596,4515577.0
Comarca Ngäbe Buglé,2024-10,2024,total,hombres,57513.0,51184.0,49967.0,1217.0,2.3776961550484526,88.99553144506459,75.35207400026675,,75.35207400026675,36.22439948772945,8.0089126745312,77.91528859490025,8.355915928731461,13.72879547636829,9.444444444444445,28.502415458937197,37.14009661835749,24.913043478260867,15.42957877157172,23.585080719985154,61.41213583225088,349.2453054433088,69.55555555555556,2.74788545546916,0.693225551004538,49.7,,16.75,44.3578422197701,19161.2188501596,4515577.0
Comarca Ngäbe Buglé,2024-10,2024,total,mujeres,69946.0,44859.0,43763.0,1096.0,2.443210949865133,64.13376032939696,75.35207400026675,,75.35207400026675,36.22439948772945,8.0089126745312,77.91528859490025,8.355915928731461,13.72879547636829,9.444444444444445,28.502415458937197,37.14009661835749,24.913043478260867,15.42957877157172,23.585080719985154,61.41213583225088,349.2453054433088,69.55555555555556,2.74788545546916,0.693225551004538,49.7,,16.75,44.3578422197701,19161.2188501596,4515577.0
Comarca Ngäbe Buglé,2024-10,2024,total,total,127459.0,96043.0,93730.0,2313.0,2.408296283956145,75.35207400026675,75.35207400026675,,75.35207400026675,36.22439948772945,8.0089126745312,77.91528859490025,8.355915928731461,13.72879547636829,9.444444444444445,28.502415458937197,37.14009661835749,24.913043478260867,15.42957877157172,23.585080719985154,61.41213583225088,349.2453054433088,69.55555555555556,2.74788545546916,0.693225551004538,49.7,,16.75,44.3578422197701,19161.2188501596,4515577.0
Darién,2024-10,2024,rural,hombres,19814.0,17243.0,16858.0,385.0,2.2327901177289333,87.02432623397598,70.18702963165346,66.84576485461442,70.47200582257325,19.16979262509732,20.033264916129944,48.4403465070454,11.008662676134884,40.55099081681972,2.386789731756562,25.713873665993653,49.949524084222666,21.949812518027112,15.323888828809343,41.11603763382718,44.82534876176057,531.0845431255337,69.81008988112495,2.74788545546916,0.693225551004538,49.7,,16.75,44.3578422197701,19161.2188501596,4515577.0
Darién,2024-10,2024,rural,mujeres,17283.0,8900.0,8049.0,851.0,9.561797752808989,51.495689405774456,70.18702963165346,66.84576485461442,70.47200582257325,19.16979262509732,20.033264916129944,48.4403465070454,11.008662676134884,40.55099081681972,2.386789731756562,25.713873665993653,49.949524084222666,21.949812518027112,15.323888828809343,41.11603763382718,44.82534876176057,531.0845431255337,69.81008988112495,2.74788545546916,0.693225551004538,49.7,,16.75,44.3578422197701,19161.2188501596,4515577.0
Darién,2024-10,2024,rural,total,37097.0,26143.0,24907.0,1236.0,4.7278430172512715,70.47200582257325,70.18702963165346,66.84576485461442,70.47200582257325,19.16979262509732,20.033264916129944,48.4403465070454,11.008662676134884,40.55099081681972,2.386789731756562,25.713873665993653,49.949524084222666,21.949812518027112,15.323888828809343,41.11603763382718,44.82534876176057,531.0845431255337,69.81008988112495,2.74788545546916,0.693225551004538,49.7,,16.75,44.3578422197701,19161.2188501596,4515577.0
Darién,2024-10,2024,total,hombres,21336.0,18427.0,17999.0,428.0,2.3226786780268087,86.36576677915261,70.18702963165346,66.84576485461442,70.47200582257325,19.16979262509732,20.033264916129944,48.4403465070454,11.008662676134884,40.55099081681972,2.386789731756562,25.713873665993653,49.949524084222666,21.949812518027112,15.323888828809343,41.11603763382718,44.82534876176057,531.0845431255337,69.81008988112495,2.74788545546916,0.693225551004538,49.7,,16.75,44.3578422197701,19161.2188501596,4515577.0
Darién,2024-10,2024,total,mujeres,18925.0,9831.0,8898.0,933.0,9.490387549588037,51.94715984147953,70.18702963165346,66.84576485461442,70.47200582257325,19.16979262509732,20.033264916129944,48.4403465070454,11.008662676134884,40.55099081681972,2.386789731756562,25.713873665993653,49.949524084222666,21.949812518027112,15.323888828809343,41.11603763382718,44.82534876176057,531.0845431255337,69.81008988112495,2.74788545546916,0.693225551004538,49.7,,16.75,44.3578422197701,19161.2188501596,4515577.0
Darién,2024-10,2024,total,total,40261.0,28258.0,26897.0,1361.0,4.8163351971123225,70.18702963165346,70.18702963165346,66.84576485461442,70.47200582257325,19.16979262509732,20.033264916129944,48.4403465070454,11.008662676134884,40.55099081681972,2.386789731756562,25.713873665993653,49.949524084222666,21.949812518027112,15.323888828809343,41.11603763382718,44.82534876176057,531.0845431255337,69.81008988112495,2.74788545546916,0.693225551004538,49.7,,16.75,44.3578422197701,19161.2188501596,4515577.0
Darién,2024-10,2024,urbana,hombres,1522.0,1184.0,1141.0,43.0,3.6317567567567566,77.79237844940867,70.18702963165346,66.84576485461442,70.47200582257325,19.16979262509732,20.033264916129944,48.4403465070454,11.008662676134884,40.55099081681972,2.386789731756562,25.713873665993653,49.949524084222666,21.949812518027112,15.323888828809343,41.11603763382718,44.82534876176057,531.0845431255337,69.81008988112495,2.74788545546916,0.693225551004538,49.7,,16.75,44.3578422197701,19161.2188501596,4515577.0
Darién,2024-10,2024,urbana,mujeres,1642.0,931.0,849.0,82.0,8.807733619763695,56.69914738124239,70.18702963165346,66.84576485461442,70.47200582257325,19.16979262509732,20.033264916129944,48.4403465070454,11.008662676134884,40.55099081681972,2.386789731756562,25.713873665993653,49.949524084222666,21.949812518027112,15.323888828809343,41.11603763382718,44.82534876176057,531.0845431255337,69.81008988112495,2.74788545546916,0.693225551004538,49.7,,16.75,44.3578422197701,19161.2188501596,4515577.0
Darién,2024-10,2024,urbana,total,3164.0,2115.0,1990.0,125.0,5.91016548463357,66.84576485461442,70.18702963165346,66.84576485461442,70.47200582257325,19.16979262509732,20.033264916129944,48.4403465070454,11.008662676134884,40.55099081681972,2.386789731756562,25.713873665993653,49.949524084222666,21.949812518027112,15.323888828809343,41.11603763382718,44.82534876176057,531.0845431255337,69.81008988112495,2.74788545546916,0.693225551004538,49.7,,16.75,44.3578422197701,19161.2188501596,4515577.0
Herrera,2024-10,2024,rural,hombres,23691.0,19213.0,18971.0,242.0,1.2595638369853743,81.09830737410832,58.51807140766755,58.01268630096621,59.24439986626546,8.570624824180289,25.039852467727314,21.80839890772189,16.90122638918063,61.290374703097484,0.26657298727062323,20.86915192593817,40.81666391139031,37.376012564060176,14.98485940879596,30.806056236481616,53.18817591925018,676.5840801265156,50.44880284206764,2.74788545546916,0.693225551004538,49.7,,16.75,44.3578422197701,19161.2188501596,4515577.0
Herrera,2024-10,2024,rural,mujeres,21174.0,7367.0,7156.0,211.0,2.86412379530338,34.79267025597431,58.51807140766755,58.01268630096621,59.24439986626546,8.570624824180289,25.039852467727314,21.80839890772189,16.90122638918063,61.290374703097484,0.26657298727062323,20.86915192593817,40.81666391139031,37.376012564060176,14.98485940879596,30.806056236481616,53.18817591925018,676.5840801265156,50.44880284206764,2.74788545546916,0.693225551004538,49.7,,16.75,44.3578422197701,19161.2188501596,4515577.0
Herrera,2024-10,2024,rural,total,44865.0,26580.0,26127.0,453.0,1.704288939051919,59.24439986626546,58.51807140766755,58.01268630096621,59.24439986626546,8.570624824180289,25.039852467727314,21.80839890772189,16.90122638918063,61.290374703097484,0.26657298727062323,20.86915192593817,40.81666391139031,37.376012564060176,14.98485940879596,30.806056236481616,53.18817591925018,676.5840801265156,50.44880284206764,2.74788545546916,0.693225551004538,49.7,,16.75,44.3578422197701,19161.2188501596,4515577.0
